epoch,accuracy,loss,val_accuracy,val_loss
0,0.27009645104408264,1.3952925205230713,0.3589743673801422,1.381378173828125
1,0.3826366662979126,1.3107856512069702,0.5,1.1162891387939453
2,0.581993579864502,0.9977691769599915,0.44871795177459717,1.1243377923965454
3,0.6752411723136902,0.7799968123435974,0.5641025900840759,1.0136041641235352
4,0.7588424682617188,0.621573269367218,0.7435897588729858,0.7469873428344727
5,0.8102893829345703,0.475799560546875,0.692307710647583,0.8462914824485779
6,0.8167202472686768,0.458305686712265,0.7307692170143127,0.7030905485153198
0,0.881028950214386,0.33481380343437195,0.7179487347602844,0.8362941145896912
1,0.9196141362190247,0.229680597782135,0.7051281929016113,0.8106396794319153
2,0.9131832718849182,0.19475072622299194,0.7692307829856873,0.8754799962043762
3,0.9807074069976807,0.09065362066030502,0.6666666865348816,1.1924227476119995
4,0.9549839496612549,0.13818301260471344,0.7179487347602844,0.7517943978309631
5,0.9581993818283081,0.12365549802780151,0.7179487347602844,0.9162907600402832
6,0.9774919748306274,0.07097769528627396,0.7307692170143127,0.9889019727706909
7,0.9871382713317871,0.03709051012992859,0.7948718070983887,0.912994384765625
8,1.0,0.015477733686566353,0.7179487347602844,1.0751783847808838
9,0.9807074069976807,0.05115208774805069,0.6410256624221802,1.2660781145095825
10,0.9614148139953613,0.07697278261184692,0.7820512652397156,1.0761312246322632
11,0.9324758648872375,0.174161896109581,0.7179487347602844,1.331771731376648
12,0.9581993818283081,0.12703801691532135,0.7564102411270142,0.9379876852035522
13,0.9839228391647339,0.0572160966694355,0.7948718070983887,0.8267250061035156
14,0.9774919748306274,0.055510714650154114,0.7820512652397156,0.7002226710319519
15,1.0,0.010599367320537567,0.7692307829856873,0.978060781955719
16,0.9935691356658936,0.019893867895007133,0.7820512652397156,0.9049440026283264
17,0.9967845678329468,0.01127289142459631,0.7564102411270142,0.8749336004257202
18,0.9935691356658936,0.017753377556800842,0.7820512652397156,1.1383037567138672
19,1.0,0.008182533085346222,0.7820512652397156,1.226253628730774
20,1.0,0.0026746056973934174,0.7948718070983887,1.1317932605743408
21,1.0,0.0021274094469845295,0.7692307829856873,1.075033187866211
22,1.0,0.006689464207738638,0.7692307829856873,0.9179092049598694
23,0.9903537034988403,0.02743498980998993,0.7820512652397156,0.8455125093460083
24,0.971061110496521,0.0631692036986351,0.7307692170143127,1.3050693273544312
